image_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
120,1.0557047,0.08297025,0.7688191,-0.61735433,-1.0763592,-0.31637073,0.25675023,-0.48029208,0.5281232,-0.36153814,-0.8878115,-1.842954,-2.0337203,0.69343865,-0.2898069,-0.23001438,0.436235,1.0276116,-0.33968556,-0.25120634,-1.6893622,0.90773207,-1.664665,0.66780245,1.374444,0.7728842,0.6291251,0.00893373,-0.97801757,1.5909241,1.0881696,0.46725628,-0.79276454,1.0270104,-0.584117,-0.8656276,0.9506834,0.2183378,0.85686773,1.2713556,0.9651228,-0.70602924,-0.035656527,1.209561,1.3930812,-0.093258426,0.5564567,-0.5577475,0.9772232,-0.78528965,0.039890632,-0.7341703,0.28658032,-1.5012065,-1.0925404,0.2234898,2.0278368,0.4491235,-0.6120691,-0.6808409,1.0666252,1.421193,-0.89583206,2.9202282,0.6944075,1.1894116,0.41324833,-0.7905264,0.9134622,-1.0562303,0.022953276,-1.2310338,2.6879163,-2.1145442,-0.34776035,-0.9550889,-0.5199175,-0.030557659,0.40991,0.37028474,-0.33709505,-1.1566416,1.4147513,1.7122742,-0.2856437,-0.2649411,0.87754375,0.20440002,-0.23390047,1.1827104,0.81483126,-0.035369344,-1.837815,-0.5636454,0.8426648,-0.76256627,1.2606639,-1.169765,-0.6682046,0.526438,-0.11307036,2.7897298,-0.71113616,-0.4700176,0.48482192,0.1528077,-1.2436197,-0.007184215,-0.86267424,-1.5945761,-0.9440142,-0.16418867,0.6236323,0.45124054,-0.44437832,0.36638394,-0.5614178,1.4879423,1.0494696,-0.19299741,0.2510609,0.47112626,-0.20521285,-0.011555892,-0.27886277,-2.6816752,0.0021517351,-0.77739793
121,-0.033409454,-1.9461206,-0.4981696,-0.5322459,-1.2485298,-1.2735204,-1.2549335,1.2958297,0.35855228,-0.24035214,-0.65970886,-1.5791632,-0.8575885,-0.36062992,1.0783852,1.4591445,1.2486159,0.42818242,-0.5572109,-1.565707,-0.24038771,-0.13957903,-1.1909617,-0.26866525,2.4909484,-1.0220245,-0.2001675,1.9480139,-0.14267829,-0.37174964,-0.05925379,-0.024007056,1.3550779,-0.33609876,1.4417574,0.1966333,-0.35245344,0.8667869,-0.5804006,1.1614,0.50849587,0.061004512,0.49966502,-0.3851017,0.5420812,0.4478126,-0.2362666,0.9980626,-0.5703724,-1.5333945,0.09452922,0.31391343,-0.30589452,0.022656314,1.4030432,-0.26157147,1.4487065,1.47052,0.2947722,-1.7718396,1.4583957,0.9070172,-1.56923,2.6398232,1.9168924,0.6137735,0.5730443,-0.26121834,-0.15640488,-1.9942575,-0.0148725035,-1.5732949,-0.23429495,-1.4340229,-0.765585,0.0751303,0.088696584,0.94877213,0.76923513,0.1760131,0.18195176,0.24870871,1.0274482,-0.08415117,0.05496823,-2.655808,0.047843684,-0.14894298,-1.810332,0.6993154,0.9605223,-0.5091097,-0.5587366,0.42411053,-0.91857314,-0.69129086,0.6787483,0.42537013,-0.62261784,2.205704,-0.69652253,0.799035,-0.8223801,1.2181387,-0.7678887,0.95143545,-0.740536,0.05318577,-0.08725427,0.90382874,-1.4513708,-0.26984346,1.3937751,-0.9928233,-0.97050464,-1.0424445,1.4230679,0.35688722,0.8674015,-1.7157813,1.479805,1.3071407,-0.40561968,0.016561013,1.7962558,-0.85160005,-0.49502277,-0.7529401
122,1.3454291,-0.94967985,-1.4193485,0.68151397,0.006041215,-1.8058633,0.27009124,-0.7530357,-0.5488114,-1.7011418,-0.25347474,-0.79819137,0.51089835,-1.4437598,0.92554843,-1.2986784,0.646762,2.200839,0.45085645,0.6594882,-1.4521874,0.5994151,-0.6616022,-0.95751035,0.7346142,1.1610861,-0.6805532,0.92202216,-0.0723528,-0.31942517,0.65821934,1.798178,-0.30523008,0.13351417,-0.34533098,-1.2214918,0.3131402,0.25884178,0.6159218,-0.39899653,0.064538606,1.3294027,-0.36815423,-1.9005888,-0.17544979,-0.19428438,1.2531085,0.24512787,0.24132381,1.6589929,1.2082933,-0.83495975,-0.40369084,0.009671524,0.9316748,0.07996592,0.23948151,0.13984527,-0.15020151,0.03281387,1.3132688,-2.2038383,0.55736655,1.3722832,1.0786568,0.698402,0.66403675,-0.77796215,1.0757008,-0.7740234,-0.16630583,-2.0098786,0.05439732,-0.15104093,0.63007486,-0.16833071,-0.68266356,0.07030299,-0.41373035,-0.39342624,-0.69029945,0.5417745,0.30572626,1.3279313,0.7525879,0.6255295,0.85228854,-0.8613523,-0.6048745,1.6327672,0.23890755,0.35485536,-1.3040439,-0.34735474,-0.6876468,-0.35678744,0.03622096,-0.5791595,-0.40999702,-0.8795976,-1.0953131,1.1941457,1.8000187,-0.8137378,0.6040574,0.7675929,-0.69153625,1.4813658,-0.44028482,-1.7593089,-0.70968866,0.8837173,-1.5508447,0.17960812,1.397001,0.163081,-1.1594992,-0.03773035,0.6625025,-0.045862745,-0.3000701,0.15412866,-0.31223273,0.62420523,-0.8568682,-0.9499982,-2.667494,-0.76939416
123,2.8344846,-0.30922106,-0.41710055,-0.70801824,-0.28339222,-0.56772923,0.65936714,-0.14677994,-0.699852,-0.8482675,-1.7517005,-0.98729,-0.910441,0.81075203,-0.0776411,-1.3103821,-0.13197637,1.0656155,0.87875766,-0.22622131,-1.4781528,0.8489659,-1.0183289,-0.47069326,0.83214974,0.5902422,-0.6098721,-0.67725825,-0.5531745,1.054138,1.2545446,1.7646435,0.4668333,0.49396753,-1.6268412,-1.9877964,0.7028601,0.1730859,0.52016616,-0.53713274,-0.33390483,0.96452796,-0.48222294,0.39762107,-0.3381758,-0.5636163,-0.80118567,1.4161409,0.4627415,0.81783843,1.360847,-0.6522223,-0.37342635,-0.75820214,0.69965166,0.7687679,1.1754284,-0.5627289,-0.8611668,0.42664146,-0.30050948,0.010024883,-0.021854274,3.1548421,1.2593185,-0.08398372,-0.56802744,-0.6482712,0.0447917,0.39598927,-0.24003133,-0.48289707,1.1604868,-1.0327456,-0.18492268,-1.2934333,-1.9100183,-1.291834,-0.41087693,-0.4683339,0.09932385,0.039199814,0.3735254,1.9928281,0.69251955,-1.2506433,0.09536074,-1.1761175,-0.2192405,0.11118899,0.61188203,0.6348261,-2.347429,-1.11575,0.20235695,-0.6147638,1.2266158,-1.3026171,-0.62491906,-1.9705747,-0.060802083,0.6772254,-0.7037684,-0.87758166,0.12249964,-0.6036457,-0.83655554,-1.3145632,0.4569465,-1.7743454,-1.7934115,-0.39751548,-0.6636255,0.86855316,0.91819084,-0.53484875,-0.4629996,0.7329361,1.0053645,0.49307784,0.60865164,0.08928104,0.29837197,1.2353451,-0.5779651,-2.2826533,-1.5004282,-0.42030814
124,-0.16427188,-0.74753964,-1.5322069,0.7343116,0.10667998,-1.6949631,-0.42816472,2.2137463,-0.3765661,-0.39500737,-1.8812295,-1.9874089,-0.1543014,0.633672,0.40726557,0.28734028,-0.08798054,0.6866726,-0.531641,-0.22135241,-1.1088799,1.3284897,-1.1697688,0.15313542,0.24292988,1.5310744,-0.25061715,1.3454071,-0.18032975,-0.98677284,-0.28093454,2.2919133,1.1245432,-0.9265114,0.43712962,-1.0820346,0.22533953,-0.34639454,0.34081852,-0.08233774,-0.41118005,0.12879342,-0.65958357,-1.3308829,0.74353147,0.3045138,-1.149712,1.5795561,0.48329937,0.25533414,1.9203268,0.5745754,-0.9888731,0.047951534,0.53420085,0.66606456,0.6946718,-0.413851,0.037003536,-1.1818753,-0.89640903,0.1456116,-0.58686435,2.9917076,0.7528181,-0.828187,0.46213746,-0.9381981,1.4743581,-1.5626569,-0.60364777,-1.5694183,0.5267174,-0.10095449,-0.27776763,-1.7806863,-1.1836444,-0.066999674,-0.25476354,-0.7901571,0.58566946,-0.24711898,-0.09947646,0.4745675,-0.15042505,-1.3382014,0.13899934,-0.15929222,-1.655644,0.7317258,0.66954607,0.43924934,-1.4589517,-0.42243013,-1.0851597,-0.6115452,2.1994655,-0.8010429,-0.362091,0.30810824,-2.2232635,1.2801666,-0.5564524,0.17916057,-0.38695276,-0.7967978,0.008655734,-0.5023751,0.0465883,0.8826337,-1.0291884,-0.62387145,-0.2096487,0.7688423,0.6173769,-0.088650435,1.4878834,0.041136727,0.07937235,-1.2030578,-0.01904013,0.38821647,-0.47660005,0.9260605,-0.48286998,-0.96980053,-1.0136836,-0.03888409
125,-0.34888214,0.88307655,-0.85543114,0.33039287,-1.7014372,-0.3427913,1.2550108,-0.029505052,-0.53030497,0.052418765,1.1123105,-1.8729123,0.07605861,-0.9308677,0.6609688,0.020125844,0.95539486,-0.657622,-0.09391604,0.11073002,0.15660429,-0.9306775,-2.0685573,-0.95191395,-0.7165113,-2.342416,-0.45560217,1.3176662,-1.376491,1.4488622,0.20528474,-0.21931393,0.49962226,0.18205768,0.49462008,-2.065954,1.1197556,0.12791285,1.628681,-0.18825488,0.6382327,0.4862738,-1.4765677,0.3778126,-1.3505874,-0.50372803,0.31678787,0.32367364,0.6319575,-0.60760474,-0.024186686,0.47927296,-0.27792722,-0.39267004,0.06779246,1.1865938,3.1180441,1.3246745,-1.2203604,-1.3347634,-0.21713406,1.2485843,-0.6651244,2.2604804,1.9911813,0.8538543,1.1477906,-1.1327424,-0.31645352,-0.7105659,1.0551106,-0.54931027,0.31972128,-0.50829023,-0.83673185,1.8632247,-0.27359015,0.5819892,-0.44661358,0.9868916,0.07994326,0.52986026,1.9015834,-0.9617973,1.5027254,-0.6291009,-0.6125165,0.664515,-2.5654445,1.0530599,0.68591595,-0.29342273,-0.9252032,2.3999157,-0.61852485,-0.4165616,0.37751013,-0.2234589,-0.94569004,-0.15260716,-1.3130757,0.6800087,-0.48150885,0.8142662,-0.23532084,0.5919167,0.33534336,0.6870978,0.67058116,0.5302275,-1.4482099,-0.58291864,-0.37634313,0.4597123,-2.5314343,-0.46401027,1.7125157,-0.6218668,-0.15012747,0.24120302,1.3367004,1.5841222,-0.16471277,-1.6035268,-0.46872503,-0.2090317,-1.5752077,-1.7415015
126,1.755918,-1.2790322,-1.2250785,0.08390979,-1.6607022,-1.7620953,-0.9117914,-0.92033195,0.0731048,1.3339123,-1.5401118,0.0977866,-0.44946957,-0.6263256,0.5915784,0.8730479,0.03806999,1.5972118,0.6013904,-0.06611464,0.24523637,-0.6121121,-0.91672355,0.9901941,1.5098102,-0.3317744,0.016868774,0.43560427,-0.5901434,0.5643025,0.4122364,1.3438523,0.13013321,1.4423414,-1.2206119,-2.0513544,0.45964378,0.8857499,0.40842053,-0.33109072,-0.083678246,0.99715024,1.0259002,0.42292613,-1.7878653,0.34354988,-0.34378642,0.60007894,0.0112423375,-0.36809653,1.4303547,-1.6553719,-0.60926425,0.24465884,2.3172634,-0.06786432,0.13232385,1.0172446,-0.10133125,-0.4369996,0.019706935,0.80300456,-1.5906228,2.2677305,2.7316628,0.3095706,-0.87867707,-0.21114841,-0.8111058,0.08967726,0.527479,-0.8060056,1.4535967,-0.27161086,-0.47107422,-0.72789294,-0.47931954,-0.13387583,-0.09316515,-0.94476485,-0.25338045,-1.5207981,1.0554061,1.9853005,-0.57465154,-1.3747243,-0.25991306,-0.97639567,-1.7094107,-0.6866926,1.9832505,-0.876734,-1.6296741,-0.631211,0.62239724,-1.6682042,1.6338483,-0.0976855,-0.54222965,-1.3891124,-0.73284745,1.2529448,-0.9522593,-0.25494236,-0.6517491,-0.7763104,-0.39321765,-1.4801685,-0.63620234,-0.5389064,-0.4974357,-0.42991918,0.04182358,-0.4840973,-0.10972185,-0.51556545,-0.08405623,1.2125612,0.61669666,0.43607494,0.65367323,-0.16826317,0.8522479,0.6264901,-0.17312807,-1.8974,-0.13704324,0.036776107
127,0.56659484,-0.33981338,-1.1979759,0.64067936,1.1917001,-1.2911243,-0.7653383,-0.020442601,-0.065074265,1.0496488,-0.25745043,-0.8613934,-1.719863,-1.5153571,0.15011455,-0.41969013,0.39453867,-0.09707354,0.20881718,-1.9030814,-0.7723359,-1.0868685,0.27689847,-0.5047397,0.9971373,-0.80671126,1.1039587,0.16554499,-0.22494371,0.75170493,0.8473059,1.015435,1.2085369,-1.2529165,-0.27989966,-1.1248598,0.37067366,1.3321787,-0.13679498,-0.68703306,0.79546624,-0.4448674,-1.3491747,1.3857999,-0.3273654,0.6062436,-0.09521623,-0.40257666,-0.8562445,0.10609836,-0.69806004,0.40795836,0.37388656,0.6553316,0.9213987,1.0623958,0.3754746,-0.7019118,-0.2528461,-1.7365568,0.61659884,-0.7288758,-0.27233067,0.52147204,-0.043089516,0.2682627,-1.1181871,-0.6914144,-0.38850993,-0.82824266,-1.1291598,-1.8804629,-0.33602843,-0.27997133,-0.3373818,0.38488874,-0.6472447,1.1722101,0.313594,-1.1348641,1.0990707,-0.0153930485,-0.014372885,1.0223678,0.7361628,-1.3447764,0.13073954,-0.7209441,-1.3456098,0.9916594,-0.685517,-0.83018595,-0.55893195,-0.5261345,-0.12396383,-0.69709754,0.50184536,-0.7469035,-1.1923332,-0.9031912,-2.8663316,1.2575928,-0.01351431,-0.85030794,1.6138763,0.22324218,-0.108333915,1.3026962,0.27452627,-0.006612148,-1.4763277,0.455759,-0.3696746,-0.4179364,-1.527808,0.8395077,-1.0668918,-1.298334,-0.40528467,-0.48422867,0.44507468,-0.9901135,-0.42887533,1.6805344,1.2583519,-1.361156,-0.92383564,0.49454716
128,0.32747212,-1.7890946,-1.6666586,0.22986099,0.6389238,-1.9955555,-0.2834055,1.3783132,0.5757396,0.74851876,0.026529238,-1.2421579,-1.8660221,-1.2033701,-0.43423203,0.7488271,1.6142997,0.21107347,0.19546741,-0.54590225,-0.2240847,-0.21463686,-1.0098004,0.859614,-0.37218916,0.3586619,0.70866024,-0.39843524,0.76946723,1.278388,0.5781312,1.6123927,1.7868334,-0.30669177,0.8520199,0.080963746,-1.1252661,1.5808121,0.66534275,0.6091906,1.2187148,0.11361289,-1.6415561,0.5892407,-0.28403586,0.25245613,-0.05572754,0.17594917,-0.69068754,-0.11167535,0.9824961,0.6063013,-0.048595637,-0.6483582,1.274307,1.089914,-0.46494427,0.109291315,-0.7499144,-1.8869704,-0.48073015,-1.134553,-0.9875821,0.164183,0.7756312,0.32111597,-0.2611405,0.24462505,1.1410306,-1.626523,-0.29144332,-2.1387098,0.55171394,-0.9769469,-0.36731783,-0.95903903,-0.72371054,-0.07824151,-0.45967925,-1.4716794,0.14090484,-1.5362005,0.53569174,0.051026724,-0.33954713,-0.48982143,-0.04529708,0.012253031,-0.50227594,1.6528778,-0.23332492,1.1242177,-0.9443036,0.9120614,-0.18805477,-1.5897992,2.0786953,-1.2439842,-1.8460646,0.9822562,-1.7024432,2.482466,-0.7434717,-0.16169469,0.60522074,-0.20249091,1.3328592,-0.30273438,-0.8972997,0.27589935,-0.46137255,1.2440174,0.5854248,-0.94996405,-0.6790013,-0.57279956,-0.11202281,-0.33417454,1.1044157,-2.1382017,-0.8234117,0.9864415,-0.553811,0.122171484,0.17149755,-0.7307188,-1.6271268,0.40283203
129,2.2092564,0.58498156,-0.6960105,-1.5787429,-0.52294326,-0.7992655,0.4794407,0.69770217,-0.13819923,1.4388603,-0.7889368,-1.941193,-1.5203487,-0.38101828,-0.45653728,0.17832887,1.1949334,-0.38905698,0.39612633,-1.2577447,0.31338722,0.80586624,-0.20232856,1.2966285,1.3137732,0.5878234,1.2084821,0.6326974,-0.81813115,0.098694794,-0.004646741,2.4962175,0.55041355,0.63145685,0.06505013,-1.3765961,-0.5315652,0.7837129,0.5547462,0.795818,-0.99011594,-0.98955417,-0.15108004,-0.40743327,0.8444255,0.70761704,0.6270461,-0.19645347,0.025263816,-1.0371016,-0.24050982,0.54169434,-1.0451798,-0.88013965,-0.52315325,0.9948795,-0.109018445,0.38580808,-0.5259513,-2.30457,-0.49394336,0.3110587,-0.48911813,1.7221141,0.672474,-0.8555192,-0.026902921,0.27479818,1.4929101,-1.6728545,-0.62235093,-1.7336652,1.5550505,-1.4794478,-0.44707996,-1.2061188,-0.3384537,-0.84889495,-0.39866114,-1.8745521,1.3764426,-0.824865,0.067969285,1.0542465,0.15554419,0.11384471,0.825766,-1.6176862,-0.5907924,1.1826788,0.31811404,-0.081840575,0.12774572,-0.40542,1.2460501,-0.42916125,1.0612996,-0.894467,-0.82331824,0.83806795,-1.6405622,2.6055524,0.42243233,-1.230523,-1.2292194,-0.3422516,-1.1799966,1.1012516,-0.9972802,-0.73776424,-1.4871547,0.2353106,-0.3475987,0.80830544,0.032886043,1.0931305,-0.56351984,0.5868279,0.5344175,-0.1955572,-0.5422503,1.4793608,-0.6485075,1.4861848,0.5323711,-1.7060884,-0.23436435,-0.28565583
130,1.8179709,-0.8805152,-0.82818,-0.26050514,0.7323867,-2.6420546,-1.002741,-0.40197298,0.1613302,-0.48194417,0.3873161,-0.2669316,-1.2436364,-1.4941969,0.100005105,-0.63257474,0.54311323,0.45773268,-0.0070971027,-0.26236457,0.28430158,-1.6159145,-1.091671,-0.29478776,0.14250365,-0.9422056,0.6657876,1.0302494,-0.60934716,1.1821465,0.26010802,2.4751241,0.6350811,-0.059110917,-1.496613,-1.3375199,-1.1050451,-0.91380304,-0.039629206,-0.47892144,-0.06516096,-0.24926771,-0.2763718,-0.21658878,-1.0848433,0.14905614,0.0645487,0.69360316,-0.98476565,0.42669362,0.69495344,-0.73085713,0.6039027,0.055501476,2.4717753,-0.5064664,-0.006619323,0.13991514,-0.33102104,-0.29451224,-0.19001633,-1.0679427,0.7991415,2.1072602,1.7124726,0.77584463,-0.45105648,-1.195806,0.21257102,-0.14500926,0.018920187,-2.5044773,0.4571515,0.9852721,-1.1659389,0.055758882,-0.033056095,0.5231889,1.0425752,-1.6290916,0.52655727,-0.42100486,0.4261026,0.8175263,1.2329631,-1.4358485,-0.71212065,-2.1879823,-0.92217326,0.5517437,0.87393284,0.8064847,-1.4781096,0.05647846,0.19520727,-0.3995803,0.26744705,-0.17587818,-2.6613133,-1.7319757,-1.9645557,0.0031988919,1.0087222,-0.32178828,0.19304302,-0.020895442,0.14893264,0.34283504,-1.202252,-0.49776587,-0.79945564,0.49674726,-0.33000275,-0.090586744,0.20756115,-0.0042840093,-0.37387154,0.102533154,0.6590445,0.11264062,-0.3054281,-0.1506633,0.28865463,0.6142557,0.35334402,-1.0304643,-1.2933578,-0.42742148
131,2.1588662,0.019009702,-1.7936834,0.1054168,-0.20747639,-0.61141104,-0.3254742,0.6153095,1.7419478,-0.77408135,-0.17349538,-1.6054865,-2.427708,-0.10305645,-0.7721424,-0.7599935,0.75658,2.0061116,1.4009497,-0.9358741,-1.2720661,0.22023731,-0.29080755,0.73728615,0.819173,0.76414365,-0.9995153,-0.67862046,-0.44586372,-0.2514459,0.1651848,1.8910694,-0.7584053,0.8003787,-0.11392876,-0.3885133,1.0957116,1.106353,0.3243584,0.089007035,-0.5617421,0.44045395,-0.10284378,-0.19712389,-1.2687868,0.726616,-0.8761133,-0.013706706,0.18878423,1.6573812,0.16872251,-1.2011983,0.49773318,0.80625975,0.99673885,1.3324525,-0.33739737,-0.9347265,-0.32234856,-0.7640981,-1.2015753,0.7782977,0.09979325,1.7931072,1.5310397,1.6395841,-0.4132589,0.7659546,0.56183934,0.19711359,0.61698246,-0.5522788,1.1233387,-0.8026794,-1.0232023,-0.37870607,-1.6533334,-1.1169956,-1.1725129,-0.81352115,0.7193363,-1.5198749,-0.44953716,0.47346488,0.8812791,-1.6823275,-1.322928,-0.34761322,0.15864882,0.9604211,1.7667229,-0.51703566,-2.7313967,-0.7358369,-1.5142536,-0.10698894,0.4483072,-0.17030288,-1.1163185,-1.0940413,-0.60949117,1.3002543,0.322888,-1.8717376,0.13928509,0.2386177,0.013826434,-0.8869219,-0.32808366,-1.6784956,0.4033196,0.2673086,-0.7297268,0.38690943,0.17202732,-0.60156214,-0.6073011,-0.6689013,1.3741107,1.017345,-0.5465331,-0.55043745,0.69285053,0.1263372,-0.35762745,-1.5517699,0.6278065,-0.4346829
132,-0.24742723,-0.082202375,0.97469693,0.34728923,0.2645408,-0.4929766,-0.18422367,0.64492756,-1.0236378,-0.31524378,-1.1438446,-0.73013633,-3.0549386,-0.64223385,-1.1634516,-0.9629752,0.5525359,0.720815,0.5108857,-0.98546195,-1.886382,0.3558135,-0.19805062,-0.4292096,0.2604709,0.6869746,0.09513616,0.26599675,0.20641369,1.0890956,0.21500558,0.5485893,-1.0274786,-0.55547875,0.27335966,-1.2235818,0.6323771,0.31674612,-0.34700933,-0.6544826,-0.8959068,-1.2523899,-2.3664744,2.5199804,1.2440059,-0.23320949,0.4912006,1.450909,-0.12553157,1.2413077,0.6562075,1.0835901,1.8844463,0.3333326,-0.7597584,1.0324185,0.598108,-0.30821872,-1.2769519,0.411537,-0.22738335,-1.093455,-0.1366058,1.6021734,0.2971593,1.187677,-0.022563487,-0.6597434,0.33975643,0.17638369,-0.33402112,-1.9119182,0.21422164,-0.14140177,0.21340424,-0.64105403,-0.89348364,1.2390631,-0.060248174,0.36354423,-0.45788378,-0.6385522,0.33735067,0.8623646,0.25476968,-0.18065219,0.47059724,-1.6772525,-0.15573804,0.38214758,-0.6187867,-0.40619022,-2.448185,-1.3624077,0.7872731,-0.19233859,0.8138258,-2.3665564,0.052003272,-0.77432716,-1.1071509,2.6419668,-0.017094485,0.2334709,0.06067858,0.63813794,-0.83460534,0.095092595,1.0370555,-1.905267,-2.0497105,0.09584032,-0.0026052743,0.68154985,-0.22074226,0.8289032,-0.3153868,-0.25549045,-1.300063,-0.9641962,0.5916351,-1.4398794,-0.89334905,0.21026185,-0.4397242,-0.9148951,-0.21346389,-0.4168255
133,0.81334305,-0.11151051,-0.6886744,-0.14182767,2.037343,-2.3656476,-0.8643326,-0.44575074,1.4701961,-0.92608005,-0.1312771,-0.65332884,-2.0576506,-1.8312904,-1.0328392,-0.32354808,0.34827173,-0.3989935,-1.0363884,-1.3406519,-0.42473158,-0.4324073,-0.02850611,-1.4206711,-0.6311177,-0.8069205,0.7548442,-0.27581862,-0.84530026,2.3906174,-0.6598345,-0.28178227,-0.45771658,-1.3009015,-0.7538978,-0.2490001,-0.23957127,-0.08786649,-0.12345189,0.61409724,-0.8352296,-1.0087632,-0.6789955,1.8241967,0.31015056,0.084993005,-1.2310829,1.0634166,-0.7904945,1.1911765,-0.20966221,-0.505357,1.0413245,0.32390696,-0.043080878,-0.9610568,0.8463743,-1.4380642,-0.8472559,-0.77410656,-1.8572199,-1.269177,-0.080446035,0.36655495,-0.20477319,1.3112632,-1.4489583,-1.2348402,-1.0973428,-1.5317461,-1.0704149,-1.0589691,0.023379195,-1.7550793,-0.31104553,0.3043175,-0.36388505,1.1463861,0.41851836,-2.144902,-0.6118109,0.16927478,-0.52009976,0.4981067,0.46965957,-1.7293371,-1.3081763,-1.0094272,-0.22642948,1.6295455,1.2680862,0.42930788,-0.5206928,-0.49682233,-0.79196054,0.23841783,0.45890737,-0.77262825,-2.7463899,-1.6805665,1.0168526,-0.69508994,1.1752818,-0.70593756,0.7754746,0.019307312,-0.39200452,0.009614825,-0.5399202,-0.138504,1.232278,-0.48333633,0.25105327,1.0572493,0.54835206,-0.38607782,-1.0525677,0.1150728,0.4946293,0.35353935,0.18161699,-1.5505723,-1.0324663,0.1302483,-0.2886445,-1.8721852,-0.80485505,-0.47037354
134,0.92349577,-0.29321942,-1.9958919,-0.681409,-0.7527039,-0.8561848,-0.57451016,0.16558786,-1.7493458,1.0327542,0.21265838,0.16175947,-0.5807154,-0.3643004,2.0997088,1.7496984,1.4054253,-0.51641905,-0.75514394,-0.60830355,-0.77944577,0.06470612,0.4639396,-0.00596964,2.2100537,-0.52606064,-0.21848425,0.7733683,1.2485949,1.307534,0.14618,0.2889085,1.0055747,0.33432674,1.9315507,-1.4146044,1.0296502,0.86364084,-0.07766104,0.13793331,-0.340163,1.1184046,-0.4258286,1.3386477,-2.2990913,-1.504069,0.35293913,-1.2583287,-1.0665506,0.48648575,0.5389738,-0.7356341,0.30895033,0.21061398,0.6213968,0.71123326,1.66194,0.17797424,-0.88812476,-1.2652131,0.9954851,-0.6633563,0.048921578,0.6414147,0.81508446,0.010138631,-0.43309402,0.56049085,-0.010594865,-0.55947876,0.15618582,0.3420129,0.01635072,-0.21682976,0.72061145,0.7729032,1.1287444,-0.012750868,0.40222174,-0.8546265,-0.55127025,1.2122347,-0.83285815,1.881462,1.1762356,-2.0206258,0.6274469,-2.0663126,-1.0502136,1.4223135,-0.5049684,-1.670001,-1.0538987,-0.3817828,-0.9317924,-0.1915751,1.4114745,0.1489175,-1.1266706,-1.7446854,-0.97536963,0.051953733,-1.0893384,0.9160744,1.7637646,-0.19587314,-0.8633012,-0.83303905,1.2303404,1.0050251,-0.16918625,1.0878968,1.875409,-0.5702052,-0.062033884,-1.7832363,-0.29072735,-0.76723504,1.2757871,-0.5967466,2.508458,-0.65294707,-0.30749232,1.0479877,0.49206287,-0.71159005,-1.7992686,-0.38587502
135,1.611849,0.42426214,0.15191138,-1.0705807,1.301929,-0.19770652,-0.86688066,-1.0569493,1.5026337,-1.5596315,-0.23353457,-1.232162,-2.4228206,0.093034685,-1.421103,-0.011019083,0.7838478,-0.29733527,0.28584507,-1.9284948,-0.38875476,0.5199744,-0.37340343,-0.5093945,1.7328918,0.050487526,-0.7634052,0.83132243,0.3606255,1.687771,-0.07718781,-0.86524117,-2.0970578,-0.22287759,1.2653786,1.5725912,-0.7502513,1.1971266,1.0644622,1.8566861,-0.02234445,-0.4371284,0.4440293,0.089380994,-0.4697624,0.11197272,-0.71154535,0.12587175,-1.2245051,0.14945889,0.031249791,0.71083903,1.8793037,-0.26861385,-0.8479522,0.26387185,0.702999,-1.254891,0.15011367,-0.20219427,0.24166623,-0.98343414,-0.30949387,0.8418708,0.45975205,1.836727,0.29512757,0.26742554,-0.46715227,0.3578982,0.92630595,-0.11154613,0.4047403,-2.2440956,-0.29682493,1.2441744,1.6269958,2.179794,-0.4807795,-0.7609345,-0.76359457,0.97539246,1.389937,0.92715853,-0.0920602,-1.116225,0.7176879,-2.3002424,-0.2083342,1.1501471,1.9735596,-0.38688385,-1.3053633,-1.0705191,-0.36849734,0.60894346,-0.26178336,-1.0092813,-1.1451375,0.50286657,0.032210827,1.5186752,0.8045987,-0.5170553,-0.46188113,0.73949575,-0.76237136,1.0782094,-0.013957601,-1.6078402,1.0733639,-0.0884307,0.7901094,0.6105682,1.574612,-0.03723107,0.28915688,2.213846,0.43889645,-0.7832742,1.4772944,-0.0550856,0.90571374,-1.0985594,0.8092601,-2.0865712,-0.20909204,-1.4150251
