image_id_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
64,-0.6453532,-0.33883026,-1.0226842,1.1867379,0.26208967,-1.1440487,-0.9418549,-0.43074346,1.5211291,-0.30924922,-2.2338393,0.14314052,-0.5798517,-1.3367281,1.7355443,-0.7135067,-0.4079046,1.6342214,-0.9620695,-0.81806076,-1.0793663,0.08153298,-0.62306404,0.32247728,1.1120373,1.0717114,-0.11386318,0.3017074,0.2641712,-1.3221862,0.60703087,0.26290718,-0.5587569,-1.1917218,0.3225288,-1.2564325,0.20662138,-0.17621851,0.79153943,0.02278111,0.06245026,0.13844621,-0.18002844,-0.44064692,0.11747094,1.8205146,-0.36617336,-0.33553055,-0.8772973,-0.3941145,0.15457126,-0.008357339,-0.76572335,1.3914518,0.880657,-0.3573155,0.67764676,-0.18878293,-0.59771246,-1.8080297,1.5433053,-1.239681,-0.309641,1.1418295,1.0765624,1.0096447,0.36164325,-0.385528,-0.28479406,-1.6522663,-0.30292982,-0.69580674,0.3697525,-0.76576346,0.19076858,-1.0854161,-0.26978922,1.2766321,-0.46289948,0.030440584,-0.4558174,-0.90025043,-0.28721306,1.3277789,-1.6817282,-1.4511626,-0.11238472,-1.3118614,-1.9981021,-0.04726774,1.3482835,-2.0831807,-1.1606395,-1.3171779,-1.1571316,-0.33352956,0.9328916,0.9116965,-0.063905135,-0.94695455,-1.9662559,2.071255,0.14517796,0.67748445,0.62538946,0.7023212,-1.9591166,-0.69729114,0.24393564,0.49502,-1.0539874,0.50166494,0.7146231,-1.2763255,0.23495732,1.3853037,-1.8225877,0.16464601,0.17450935,-0.37060553,-1.0795058,-0.8402798,1.1215907,0.72937995,0.26609,-1.28851,-0.26603487,0.48313835
65,1.0911639,-0.038433168,-1.934377,0.12948444,1.5423123,-2.0004342,0.36852336,0.60611755,0.9394909,-1.3182421,-1.084779,-0.7670217,-1.3346725,-0.14768416,-0.1519016,0.06696741,0.3846643,0.20240451,-0.8898441,-0.523065,-1.3211564,1.7120266,-1.2283013,0.4816739,0.08041662,-0.30183733,-0.807575,-0.8918907,-0.16462646,2.2634628,0.89503646,0.8627498,-0.20975475,0.5493944,-0.25481772,-1.5759889,-0.8914813,1.8159962,0.5208602,0.6323831,0.39333993,0.538642,-0.2865817,0.59646666,-0.6801434,0.5039248,0.59660304,0.6126276,-1.6421529,1.066446,1.2631046,1.3246917,0.7975285,-0.6771904,-0.044290867,-0.7281271,0.049210124,-0.70127034,-2.26223,-0.7936653,0.23454443,-0.41651917,-1.5513587,1.4691592,1.664944,-0.8992457,-0.42133284,0.18413098,0.2713396,-2.266549,0.65308964,-1.1680177,-0.3153027,-1.5841839,-0.9903761,-0.59879714,-0.051765524,-0.08079474,-0.25917822,-2.513927,0.51369476,-0.33114985,0.3852127,1.846564,-0.9981576,-0.6768906,1.3498427,-1.3294766,-1.0888039,0.054679018,0.5666513,0.3527689,-0.37617326,-0.02645475,0.7437758,-0.5320989,2.3657792,-0.46976778,-1.5956991,-0.19445568,-0.17948528,1.7339194,-1.1567497,-0.42212853,-0.5041532,-0.4230861,-0.777087,-1.3441621,-0.88776386,-0.84099376,-1.4726242,0.91594726,1.4474955,-0.51290816,-0.31783828,-0.9976963,-1.9383203,0.88826406,0.49725735,-0.42910117,-1.4469665,1.1512136,-0.16655698,0.64668435,0.3575468,-1.4052792,-2.5232391,-0.14106518
66,0.6144899,-0.35746107,-0.29826316,-1.3985896,-1.1401029,-2.0488021,0.7048558,0.23018512,-2.4899077,-0.57302314,-0.16767204,-1.3717054,-0.4391051,0.95015204,2.6274981,-2.073117,0.40982062,-0.4267671,-1.5927422,-1.562833,-2.5965116,-0.86222845,-0.76773673,0.6040338,1.0351578,0.7389704,-0.6159862,0.62129664,-0.1646545,0.18337779,1.8948178,0.8396789,-0.21768275,-0.4133067,1.8933612,-0.7445294,1.236261,-1.2676507,1.6913683,1.0073743,0.336629,1.545525,-0.17852965,0.13567048,0.45968625,-1.474008,0.8246264,-0.5196904,0.104299635,0.15632793,-0.5436298,-0.23389126,-0.1648185,-0.75753146,-0.13824907,0.7564651,1.7731969,1.1207141,-1.4836236,-0.6876519,1.535225,-1.6304977,0.7681499,1.04302,-0.91729915,0.5591313,-1.0817856,0.7912033,1.3759049,-0.5111897,-0.53903604,1.0916941,1.244543,-2.4185715,-0.7991009,-1.2298132,-0.9241946,-1.1284413,0.26557395,-0.3935005,0.1836493,0.5371351,-0.36665457,0.5664282,0.030564837,-1.5882761,-0.14779288,-0.9287254,0.12486188,1.4511796,-0.515915,-0.6607786,-2.737182,0.18891555,-0.29330653,0.9512176,0.30528167,0.1735098,0.1259377,-0.49423763,0.1622245,2.2275584,0.077952735,-0.5174797,1.8718389,-0.20422913,-0.49399814,-1.0016183,0.08212453,-0.84202087,-1.4935791,0.9858522,1.8140144,-1.3225846,0.14456904,0.28869933,0.13324925,-0.5144284,1.5872897,0.42822337,-0.22110216,-0.2051198,0.94499254,-0.16234118,-0.8490722,-1.0332222,-1.3751935,-0.85205454
67,0.25886458,-1.3115362,-1.694818,0.97660315,-0.6118103,-0.56979513,-0.5133702,2.766182,-0.40227962,1.0308218,-2.2712116,-1.2206059,-1.9168968,0.35490096,0.103466205,0.34317666,0.5115912,-0.2064974,0.1790008,-0.6719792,-1.1886324,0.4070795,-1.1584558,0.50650007,-0.20349692,0.1394339,1.17922,0.9974764,-0.3617509,0.71581435,0.29419085,1.446079,1.6199375,-1.5876194,-0.22444935,-0.7422952,-1.1998156,-1.0238224,-0.45420486,-0.19310683,-1.7676595,0.55325204,-0.4984348,0.33955553,0.57506335,0.48569953,0.3783567,1.0033588,-0.87154627,1.1731621,1.1648401,0.43661425,0.9991329,-0.052092165,1.2794311,0.21699579,-0.8223171,0.62036014,-0.13862227,-0.73644495,-1.556756,-0.08148406,0.48850924,2.0182683,2.0561209,-0.17846619,-0.51658446,1.3668674,0.46908808,-0.536227,-0.358715,-1.0553403,0.7078479,-0.79253054,-1.0282453,0.16097233,-0.97479534,0.3910098,0.27728328,0.24053542,-0.55479544,-0.40318823,0.6461017,0.59598696,0.5902265,-2.2851892,-0.52132785,-0.82254404,-0.6957606,-0.059689973,1.3297089,0.34802446,-2.5832455,0.89645207,-1.381636,-0.74406236,0.024935368,-0.5545486,-0.80668354,0.78164434,-1.0246212,1.8478266,0.4176122,0.10229493,-1.3554902,-1.820735,-1.1260931,0.29678068,-0.038387284,0.417019,-0.8329499,-0.3816495,-0.05323443,1.4399667,-0.20565416,-0.1123437,1.2676603,0.19049808,0.46261925,-1.0378339,1.315553,0.051423553,-1.1486613,0.7953038,0.10534966,-2.1873643,-0.34146452,-0.64951336
68,1.1074152,-0.8066555,0.08268321,-0.064593494,0.6977838,-1.268166,0.5086377,0.7609434,-0.5675342,0.52621764,-0.9850335,-2.346829,-0.1288184,0.049665615,-0.20470497,0.73097444,0.41290042,0.05177427,0.13752483,-1.4546721,-0.36448604,1.2798014,-0.9586088,0.37733698,2.171361,1.1232803,0.619509,1.851585,-1.0964648,-0.29063255,-0.117776856,1.6736463,-1.1701199,0.73149323,0.35663208,-1.0348196,1.2250595,0.8627604,0.3703981,0.3599756,0.03262321,0.42958012,1.4182383,-0.4372949,-0.5525127,0.73691493,0.38398227,0.062246647,0.7426797,-0.50227475,-0.3546648,0.6241201,0.0018285513,0.0017812029,-0.19253618,-0.031616636,1.4474919,1.0245858,0.17735861,-1.2103621,-0.7140814,0.5569036,-0.7697153,3.6326785,1.0653095,-0.33647305,0.48174742,-0.8264897,0.76491827,-0.20887055,0.824942,-0.7992425,0.019967591,0.2528535,-1.4635487,-0.5487397,-0.39770034,1.2416579,-0.0816569,-0.1808063,0.4932976,-0.6933049,1.6328154,0.83272326,-0.3228461,-0.8134744,1.4015194,-1.1879572,-2.0820842,0.39080724,1.0650301,-0.6568279,-1.546368,-0.6327814,0.7944372,-0.31926787,0.45753968,-1.2021042,0.71564037,0.32667422,-1.809012,1.672796,-0.7456169,-1.0239216,-1.1990691,0.91937184,-1.2541559,-0.32962534,-0.57194406,-0.92606854,-1.0770955,-0.7684048,0.777599,1.3545895,0.8364536,0.53458107,0.84351516,0.4405289,0.010323063,-0.33158228,0.9726109,-0.01720455,-0.30173832,0.6569822,-0.23637326,-1.393896,0.90148264,-1.2333279
69,-0.88836145,-2.22539,-1.5441808,0.6649916,0.8463342,-1.9967551,-2.2496185,2.4889307,-0.172512,0.5299877,0.12790072,-0.15250784,-0.34006286,-0.660817,-0.37914097,1.2616305,1.9278986,0.3516733,-0.20452899,-0.7262697,-1.5780635,0.48750323,-0.7115879,1.6786222,-1.0921428,-0.74782735,0.6182978,1.4852513,1.1605223,-0.2974788,1.2523481,1.0091059,3.1324315,-1.6140469,0.56518656,-0.3716412,-0.58767587,0.8934144,-1.1163511,1.5628252,-2.0751152,-0.37688947,1.1896849,-0.09760276,-0.20926102,-1.039721,-0.4707411,1.1647404,1.2077714,0.24297349,2.7347322,-0.6933215,0.10194218,0.70709,0.8716956,0.7835246,-2.125966,-0.16315432,-0.9262757,-0.42571235,-2.138409,0.045847848,-0.654518,1.2505087,0.9882045,-0.09959519,-0.4761443,2.0025597,0.9616032,-1.0699687,-1.135883,-1.8725218,0.16944778,0.3291111,0.07901335,-0.06270668,0.28326687,0.073928215,-0.59478015,-1.3647807,-0.11086237,-0.04519712,-0.7510336,0.25316277,-0.4980701,-0.6753769,-0.31415045,-0.30306017,-1.3572809,0.6535751,1.0351788,1.2670126,-0.7097279,-0.46203294,-0.99152315,-0.19112237,-0.19717447,-0.4558056,-0.23636745,0.3626595,-1.5834298,1.3162453,1.331506,-0.61967593,-0.38951245,-1.3092911,0.3661582,-0.78856325,-0.35159892,-1.2285306,0.18917985,0.27512687,-0.975773,0.09329482,-0.009731511,-0.39865857,1.9561945,0.3231945,-0.01474949,-0.50639224,-1.10515,-1.3143154,0.08900168,1.0341694,0.9895755,-0.43663225,-1.0219725,0.633463
70,1.4524497,-0.11783959,-1.6568494,0.9499581,-0.116283104,-0.2741617,-1.5701643,1.445155,1.8434039,-1.3400553,-0.7687766,-0.17666778,-0.73917377,-1.1703577,-0.3725226,-0.6890697,0.23023771,1.5537,0.45744085,1.2733852,-1.0592992,1.2224674,-2.3720613,-0.006281927,1.1505238,1.5568045,-0.81908286,0.37926134,0.19666195,-1.3317031,0.9555222,0.84173423,-0.87206066,-0.53904814,-1.1997075,0.18335405,-0.2529934,0.062409546,-1.088182,1.1096991,-0.09729607,0.81706774,0.37276834,-1.112303,-0.32725883,1.4007118,-0.113892645,1.1847601,0.12586693,0.05894132,0.7429189,-0.34326777,0.70151013,1.1730391,0.6989675,-0.6970483,0.4424967,-0.83703375,0.46569544,-0.39569294,0.32245424,0.31035227,-0.1448867,2.2980816,2.0255437,0.49700975,1.1081002,-1.764307,0.4076795,-1.3700842,0.99668515,-1.8855033,-0.29311085,0.6987016,0.53259474,-0.45981303,-0.27376384,1.654889,0.17067167,0.82721776,0.009778045,-1.6581023,0.23080602,-0.5083371,0.3135671,-0.89844155,-1.242259,-0.060377732,0.20059687,0.8991878,0.80094236,-0.93359697,-1.6151499,-0.4170798,-0.74309,-0.15453416,0.4095297,-0.066109985,0.45681953,0.030807761,-0.15545471,0.73985845,0.90924525,0.28728074,-0.42254934,1.2022913,-0.62489396,1.0594559,-0.42770338,-1.1688749,0.39836454,0.095382825,-1.0943177,0.1680944,0.7248588,0.25740317,-1.3161058,0.072070315,1.1880317,-0.6453273,0.17151731,-0.92948115,-1.6583277,0.033082083,-0.12700833,-1.0325943,-0.554781,-0.7391344
71,1.166877,-1.2004527,-1.2019204,0.5984315,0.37331453,-0.9197114,0.1436422,-0.96403396,0.07292839,-0.6677066,-0.28850847,-0.34905517,-0.78128374,-1.778318,-0.49773774,0.10237673,0.5485709,0.5657037,-0.10618883,-0.5489005,-0.93762505,0.9563897,-0.6476847,-1.0633366,0.6264768,1.6417371,-0.15406436,0.45187297,0.20586537,0.4973038,1.04841,1.1436796,-0.36943308,-1.510225,0.0052983835,-0.11534737,-0.1389943,1.6219208,0.60199976,0.6332854,-0.36791086,1.1211623,0.23220304,-1.174846,0.53266466,0.7318862,0.23110855,1.3099862,-1.2338713,1.5746149,0.85385007,0.0648605,0.26502043,0.21065871,0.5354551,0.48398167,-0.27572605,0.77941823,0.02633626,-1.0538048,0.57901865,-2.0805285,-0.42640412,1.3247145,0.6999937,0.50666106,0.09607794,0.05168867,-0.571034,-1.0198203,0.3594887,-1.543633,-0.27165112,-0.7377852,0.84694165,-0.16171606,-0.35570633,1.9311261,-1.3738699,-0.43796206,-1.2953857,-0.421249,-0.34377354,0.9587127,-0.6231708,-0.49409088,0.3663675,-1.3249509,-0.52588457,-0.66024125,0.57648337,-0.86394364,0.29994482,-0.6985686,0.28402728,-0.14472792,-0.035597183,-0.47236905,-0.9802338,-1.1969087,-0.39878106,1.4853643,1.1878285,-1.7057348,-0.82000303,0.09428122,-0.28654325,0.37518382,0.6014731,-0.6079677,-0.38109845,1.094089,0.30859664,0.37457272,0.82175666,1.1777877,-1.350746,0.62774485,-1.1799039,-0.1436472,-0.36199635,-0.4630965,1.24761,0.18811248,0.25922835,-1.140278,-1.2444631,-0.16162457
72,1.8404965,0.3690495,0.0641772,-0.09610833,-0.811398,-0.59618217,0.35956892,-0.2025605,0.75617796,0.04342613,-1.5492051,-1.8834326,-1.2397946,0.11869529,-0.4005395,0.15363915,-0.55971324,0.68614197,0.40490505,-1.0303371,0.35560557,0.8755565,-1.3580877,1.25248,2.303755,1.2601049,-0.33485755,0.068868555,-0.64066625,0.60728663,-0.0007959753,1.2184668,-0.59067905,1.8831092,0.6544436,-1.1227846,0.38861722,0.7249574,1.3733041,0.8266307,1.6677489,0.37216666,-0.6681287,-0.35444623,-0.41312927,1.0595262,0.32606873,0.38223243,0.41410887,-1.6068797,-0.2641554,0.39913675,0.1402725,-1.1971412,1.1721749,0.8521157,3.099737,-0.20554264,0.49753988,-0.36326712,0.79428256,0.7490458,-1.4490671,1.9935418,1.829062,0.21948299,0.9027392,-0.3303948,0.20221028,-0.32934013,1.0454897,-0.5643497,0.7050182,-0.42316526,-1.2575786,-1.3862213,-0.9110694,0.50279,0.08101801,-0.560068,1.210702,-2.3205748,2.050274,0.7324627,0.1985249,-0.6840198,0.46179235,0.07353012,-1.0462508,0.51922935,1.0173868,0.2664422,-1.2322202,-0.66246724,0.8536367,-0.903433,2.041001,-0.51651764,-0.36821836,0.37685248,-1.2338004,1.0719839,-2.5627294,-0.3779728,-0.40794262,0.3304093,-0.8281542,-0.4901637,-0.8428944,-0.22106458,-1.7637439,-0.5236212,0.79408646,-0.5351778,-0.1945128,-0.413879,-0.16918114,0.8054959,2.455395,-0.18347716,0.96187013,0.6808212,-0.34121877,-0.11462422,0.8026784,-1.5392631,0.32353354,-0.62021405
73,2.4136856,-0.96487474,-1.7445539,0.73736006,0.28460547,-1.4097606,-0.65793556,0.84092355,1.6500846,0.49555776,-0.15844235,-0.6399383,-0.5800721,-0.42969528,-1.117678,-0.85666037,1.0112504,0.9284573,0.8929323,0.2459055,-0.6714196,0.5291104,-2.061132,0.8863073,-0.53974336,-0.13536721,0.47409314,-0.4674554,-1.0425943,-0.49392056,1.07975,1.5102338,-0.68412995,0.075213246,-1.7201223,0.38865772,-0.5474796,0.682696,-1.0740592,0.67106855,-0.2364626,0.082069956,1.5553844,-1.6853498,-0.25565958,0.5685603,0.47805026,1.0812705,0.20334594,0.56243765,-0.00519944,-0.7388744,-0.34838918,0.2402169,0.0638378,-0.20712256,-0.8445162,0.44648063,0.7774438,-1.8263165,-1.7945452,0.5414219,0.095380135,2.419855,1.8942516,0.43904245,0.3710543,-0.6369507,-0.4294864,0.08440867,1.3779942,-2.554233,1.059168,0.25286102,-0.39417213,-1.2041957,0.03698483,-0.12294535,-1.8417616,-0.6895549,0.21224934,-1.8775108,0.58580977,0.008197801,0.15937409,0.064245835,-1.2667401,-0.22577724,0.2059629,0.14052512,0.9570651,-0.53907883,-0.7077742,0.12321488,0.15091106,-1.1197866,0.31715468,0.039405197,0.109599575,0.92648965,-1.1041142,1.9621408,2.0643957,-1.496372,-1.0311719,0.8545595,0.6545013,1.5569614,-0.79285854,-1.2557267,0.86741453,0.4403602,-1.6517035,1.475847,0.1288113,0.031110503,-0.30098504,0.04355357,-0.48420838,-0.11865421,-1.0945578,0.15343522,-0.74967074,-0.5457764,-0.5179132,-0.78090906,-0.21467885,-0.57785565
74,-0.23286343,-1.262682,-1.3936876,1.0251623,0.48624167,0.55178225,-0.48289016,1.7890815,-0.025294956,-0.18779488,-1.3897309,-0.36486626,-1.4339644,0.15954809,0.7132366,1.0511334,-0.012781046,-0.3432843,-1.6048962,-0.8844329,-0.72848654,0.029730534,-0.16010083,-0.5829854,0.22352576,-1.4155576,-0.08223621,0.72868305,-0.03289341,0.8967839,1.1056786,0.20597479,2.4089625,-1.1437895,-0.36323893,-1.8643004,-0.6075178,0.07867876,0.03151167,0.15304703,-1.3751159,0.09573148,-0.6352533,-0.3689547,-0.29222745,-0.68169385,-0.6757572,0.9771154,-0.7375927,0.2565025,1.0193809,-0.3261603,0.80071026,0.407066,2.2292902,0.15194373,0.4868526,-0.74723655,0.29541874,0.14541489,-0.5994998,0.5187384,0.36431187,1.4369355,1.6102155,-1.1249305,-0.98853207,1.8282614,-1.6823934,-1.1575936,-1.8677692,-0.30557728,0.022501115,-0.97610927,-0.043607224,1.1358339,-0.9927275,0.76043195,0.819946,-0.12815307,-0.106542,0.27887106,-1.3974701,0.31594965,-0.33319438,-2.2575452,-0.61552924,-0.33390337,-1.1421124,-0.3201294,1.8605151,0.47095084,-1.5258685,-1.1771657,-1.173524,-0.2816649,-0.10320793,-0.41776475,-0.57347006,-0.41130653,-0.6423035,-0.70116556,-1.9062325,0.43554917,0.9790072,-1.9286768,-1.1640308,-2.390598,0.8937186,1.0192188,-1.1605568,-0.4481936,0.43709052,-0.5455543,-0.7370541,-1.5259393,-0.35277483,0.66581094,0.8840641,0.16073424,0.47775024,-0.7730111,0.3599546,1.6042197,1.3107618,-1.0908988,-0.66049695,0.32475108
75,0.11452584,-0.078030564,0.061824918,-0.9398175,-1.4311981,-0.76211727,-1.1050057,0.6936177,-0.099901944,0.33935606,-1.1579866,-2.2046685,-1.1002245,0.9072417,0.6267626,-0.37769747,1.2066946,-0.2593196,0.09852125,-0.94192386,-0.5751997,-0.38888848,-0.38735253,0.7549939,0.3453937,0.15623134,1.4643875,1.0653169,-0.7010504,0.10449955,-1.6014632,2.3067048,0.33129904,0.0890976,0.88814104,-0.9756533,0.4572916,-0.8024984,0.19296224,-0.2710811,0.11842263,-1.5622423,-1.7128562,0.30086315,0.5440738,-1.5445039,0.71805185,-0.5965924,0.67798865,-0.37705314,1.084535,-0.02906806,-0.6190145,-1.7935476,-0.1623935,1.0379041,1.3306473,0.05514418,0.044305906,-1.2333267,0.16442826,-0.37347013,0.2884385,2.1912613,-0.40564767,0.17572135,0.8267067,-1.2018209,1.3275943,-1.2993237,-1.0031292,-2.2002711,2.7188928,-0.97000474,0.40577877,-0.73716587,-0.1659563,-0.48051894,-0.46002164,-1.8642735,-0.050583057,0.17577164,-0.12469911,1.5869957,0.6040404,-0.7568966,1.1831089,-1.9183202,-0.7318444,1.386801,-0.4492654,-0.22895265,-1.7704206,-0.5592386,-0.13339615,0.26128912,0.9732035,-1.0762103,-1.4252589,0.45305318,-2.019676,2.5480602,0.14795694,-0.38623285,1.10704,-0.76810074,-0.767607,1.3505627,0.37781298,0.013456,-0.872719,-0.32657087,-0.32761925,1.3492975,-0.96575576,0.2942699,1.261874,-0.4891584,-0.99579847,-0.3306684,0.19705626,-0.17152789,-0.93428135,0.66332453,-0.23362543,-0.6814564,-0.24955499,-0.9227919
76,0.84207773,-1.4072955,-1.059776,0.52283853,1.1972916,-0.2831881,-0.7479574,1.6673408,1.3413165,-1.4399524,-1.0613626,-0.41660833,-0.1629473,-0.36729115,-1.0159647,0.13537662,-0.21849602,0.19775273,-0.50075746,0.7112458,-0.53019786,2.2378595,-1.9181596,-0.20321664,0.1303,0.024225421,-0.8266237,-0.6774229,1.0659386,0.124131225,1.2675776,-0.7622722,1.1369567,-1.6371453,-0.2557805,-0.84959275,-0.8378144,0.83042496,-0.0699878,0.1579217,-0.4375491,1.2370508,-0.5222355,0.20223337,-1.270015,-0.43077332,-0.61402386,1.2267127,0.48927778,0.27884233,2.0742934,0.3619336,0.91101134,-1.1956669,1.8909041,-1.2871882,0.9701933,-0.88332725,0.08488847,-0.20251617,-0.5339204,-0.2945414,-0.009601159,1.0939851,1.0186118,0.8075788,0.09329405,0.30321556,-0.4925615,-0.72865,-1.1792616,-1.1761172,-1.6071446,-2.276724,-0.8239501,0.07636287,-1.5302861,1.2337773,0.17364034,-0.13142188,-0.6567071,-0.7409688,1.1151321,1.3435464,-0.49023733,-0.6938435,-0.82458436,0.58384687,-0.33265224,-0.37337744,2.7237825,0.6008627,-1.810219,-0.16071215,-0.8219076,-0.45916018,1.2879148,-2.0857291,0.4973817,-0.34440655,0.04881914,0.5341932,-0.5905948,0.92394626,-0.23992208,-0.14270979,-0.12676369,-0.5535332,0.06942839,0.17075373,-0.12704006,-1.0894308,0.46612227,0.31287253,0.31273907,-1.4137619,-0.5651078,0.8555158,1.5107203,-1.927388,0.17785406,0.35993752,-1.2270751,-0.030906325,1.0383003,-2.5441732,-2.0225363,-1.5824811
77,0.715757,-2.0073943,-0.21398047,0.5679579,0.43404683,-1.9407657,-0.8174168,-0.9789178,0.39123273,0.46713635,-0.2212497,-1.3560885,-1.418489,-0.8459976,-0.02237121,-1.2092173,0.8323082,1.5895876,-0.19846609,-0.6989943,-0.5851302,-1.0885247,-1.0091646,0.30953068,1.1573046,1.1508403,1.4222947,-0.06743896,0.13295723,0.29769763,1.2827063,2.0537562,1.5837293,-0.3741133,0.3180933,-0.4698192,-0.5157803,1.2588991,0.58214474,0.7977083,1.210864,-0.40775946,-1.2577857,-0.5573936,-0.123366594,-1.5394973,0.47882012,0.68396354,0.68171835,-1.2718867,0.6624578,-0.029001229,-0.02555018,-0.90848076,2.4213905,0.7751064,2.2789567,0.25711563,-0.1451854,-0.882128,1.0616996,-1.8480524,-0.3253565,1.0039362,0.54839253,1.3781705,0.6900419,-0.17637017,0.45028338,-0.023114566,-0.82767045,-3.167559,1.3001881,-0.029480085,-0.14039916,-1.4501232,-0.73564434,-0.5481793,-0.4254347,-1.0980392,0.66946775,-1.3156064,1.1439248,1.9032422,-0.17457464,1.290522,0.06832473,-0.31603017,0.053149007,1.8291318,-0.55099505,0.8308173,-0.91197896,-0.7251876,-0.1062904,-0.4100268,0.3685128,-0.9037426,-1.505841,-0.49291176,-2.392335,1.5963498,-0.7274017,-1.3376553,2.42174,-0.18309969,-0.11326681,0.4717586,0.68636554,-0.6848378,-1.9738704,1.0370572,-0.7559782,-0.6372797,-0.32630962,-0.30023745,-1.5825733,-0.4537502,1.9278216,-0.71616143,-0.6353203,-0.651283,-0.81924987,0.33762196,1.2290752,-0.27785334,-0.19870456,0.20495394
78,0.88516665,-1.5219376,-0.5918319,1.1384484,0.9781684,-0.54329365,0.22340842,0.31075975,0.11874389,-0.26855704,-1.653769,-1.6872212,-1.3421289,0.6848328,-0.4457089,0.050233327,0.8819972,-0.5110864,-0.9759772,-1.172766,-0.9203627,0.9560851,0.81142396,-0.77956825,1.2497889,0.43897313,0.31781936,-1.0408095,1.5412741,0.81713223,0.77550495,-0.26417702,0.9107922,-1.2526095,0.22434914,-1.3399665,1.3065395,1.3030921,0.70312256,-0.09404878,-1.0981573,0.67192006,-1.1458157,0.01090157,-1.2562654,0.01973541,-1.1262324,0.0075694537,-0.4425326,0.9003109,0.92715013,-0.38350627,-0.63745034,-0.19502959,1.2675357,0.23365301,1.4937811,-0.36070892,0.0395196,-0.22941911,-0.28437993,-1.8474596,1.0500278,0.89887965,-0.62379014,0.79415727,-1.3668348,1.4300231,-0.9896367,-0.3530758,-1.485911,-0.026257738,0.04567653,-1.7926435,1.0708479,0.59736043,-1.0205064,0.77476984,-0.11530642,-0.4415983,-1.5555599,1.0413927,-0.35646483,1.2305843,-1.3676577,-0.6002853,-0.34952834,-1.5076877,-1.3034565,0.23278646,1.8081794,0.096137054,-1.1896708,-1.7138013,-1.1779914,-0.15840004,0.482288,-0.4558571,-0.45034447,-1.8941103,-1.0735437,0.8691545,-0.8188836,0.09038533,1.9766989,-1.2548188,-1.1717633,-1.4668025,0.59158015,-0.35823938,-0.37241423,-0.93502253,1.3453819,-0.2658991,0.3792543,-1.0452168,-0.64388824,0.31367755,0.48939472,-0.18039858,0.6374375,-1.1867155,-0.25068182,0.3540871,-0.4586013,-0.9602768,-1.5527433,-0.09354609
79,-1.5865763,-2.0448804,-0.3588905,0.92579544,0.5364705,-2.0735338,-1.8726571,-0.15833323,-0.47735953,-0.020994779,-0.727632,-0.7624798,-1.6874992,-1.4353489,0.035709545,0.16200618,0.7246219,2.1700284,0.7608336,-1.0932045,-1.4718952,-0.035139997,-0.30961975,-0.3985179,-0.5023877,1.855028,0.38530385,0.2993753,-0.039395064,0.73713356,-0.09809689,1.22061,-0.37764156,-0.11762771,0.3247118,0.9845744,0.83523315,1.653385,0.0045026094,0.45228055,0.7547149,-0.10133189,-0.58088875,0.4612201,0.013961283,-0.009559651,1.2140605,0.8950921,-0.80213416,1.8714218,0.1724051,0.48119074,0.54163736,1.4178637,0.2417682,0.5825894,0.06351361,-0.14556329,-0.19420649,-0.48834136,0.37359723,-2.5249925,-1.5833288,1.4200139,0.90066427,0.7585306,0.12560533,-0.014615861,-0.43915373,-0.51386976,-0.17728469,-2.4249346,0.7638905,0.40350533,2.0476017,0.12390067,-0.4206398,1.0561575,-1.8628329,-0.5213536,-1.6508193,-1.0043142,-0.5260745,1.5265523,0.39652255,0.7523,0.46903443,0.6212223,-1.1359261,1.551495,-0.70398813,-0.092146665,-0.1379945,-1.5463711,-0.31011224,-0.54534405,0.014469393,-0.63762385,-0.5776189,-1.0729774,-1.0487355,1.9722729,0.28125313,-1.9256732,1.1954842,-0.06578231,-0.47415796,1.3406591,1.2903538,-1.3889805,-0.09034646,0.42079663,-0.92338085,0.8059144,0.2567469,0.014103174,-0.3465079,-0.71560484,-0.5813735,0.059887674,-0.2854764,-2.2491367,-0.73729205,-0.1351189,-0.12997882,-0.93660647,0.020112043,1.517421
